x [mm],y [mm],z [mm],x-displacement [mm],y-displacement [mm],z-displacement [mm],vector length [mm],Exx [S],Eyy [S],Exy [S],poisson ratio -Min/Max,poisson ratio -Exx/Eyy,poisson ratio -Eyy/Exx,poisson ratio -Max/min,maximum normal strain [S],minimum normal strain [S],maximum shear strain [S],maximum shear angle [°],tresca strain [S],Von Mises strain [S],du/dx [S],du/dy [S],dv/dx [S],dv/dy [S],dw/dx [S],dw/dy [S]
2.728091,1.296504,-10.802013,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,0,4.01963e-18,0,0,0,0,4.850399e-20,-3.331154e-16,1.66582e-16,-45.691341,2.221093e-16,2.220931e-16,0,0,0,0,0,0
2.775382,1.296504,-10.788562,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-9.213347e-18,0,0,0,0,7.593887e-19,-1.117817e-16,5.627054e-17,40.288177,7.502739e-17,7.477554e-17,0,0,0,0,0,0
2.822672,1.296504,-10.772555,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,-2.111535e-17,0,0,0,0,-1.07142e-16,-2.259249e-16,5.939146e-17,34.587082,7.918862e-17,1.304955e-16,0,0,0,0,0,0
2.869963,1.296504,-10.755337,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-4.325463e-17,0,0,0,0,2.301731e-16,-8.128504e-18,1.191508e-16,-34.356979,1.588677e-16,1.562287e-16,0,0,0,0,0,0
2.917253,1.296504,-10.736534,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,5.157296e-18,0,0,0,0,2.221045e-16,-2.221045e-16,2.221045e-16,45.665268,2.961393e-16,2.564642e-16,0,0,0,0,0,0
2.964544,1.296504,-10.714416,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-2.152116e-17,0,0,0,0,4.025796e-18,-1.150481e-16,5.953695e-17,34.404575,7.93826e-17,7.807527e-17,0,0,0,0,0,0
3.011834,1.296504,-10.688052,1.891618e-12,0,0,1.891618e-12,0,0,-1.697926e-17,0,0,0,0,1.697926e-17,-1.697926e-17,1.697926e-17,0,2.263902e-17,1.960597e-17,0,0,0,0,0,0
3.059125,1.296504,-10.657994,1.891618e-12,0,0,1.891618e-12,4.440892e-16,0,5.279236e-18,0,0,0,0,4.441519e-16,-6.274954e-20,2.221074e-16,45.680992,2.961431e-16,2.961222e-16,0,0,0,0,0,0
3.106415,1.296504,-10.624801,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.626474e-17,0,0,0,0,2.22837e-16,-1.118147e-16,1.673258e-16,42.210907,2.231011e-16,1.967235e-16,0,0,0,0,0,0
3.153705,1.296504,-10.588965,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-2.658851e-17,0,0,0,0,2.25184e-16,-3.139427e-18,1.141617e-16,-38.266003,1.522156e-16,1.5118e-16,0,0,0,0,0,0
3.200996,1.296504,-10.550408,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,3.23151e-18,0,0,0,0,2.220916e-16,-4.701959e-20,1.110693e-16,-45.833614,1.480924e-16,1.480768e-16,0,0,0,0,0,0
3.248286,1.296504,-10.505853,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-2.371483e-17,0,0,0,0,2.504545e-18,-2.245491e-16,1.135268e-16,-38.971291,1.513691e-16,1.505412e-16,0,0,0,0,0,0
3.295577,1.296504,-10.451506,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,2.339637e-18,0,0,0,0,2.220692e-16,-2.464952e-20,1.110469e-16,-45.603622,1.480626e-16,1.480544e-16,0,0,0,0,0,0
3.342867,1.296504,-10.39819,1.891618e-12,0,0,1.891618e-12,0,0,-3.663356e-17,0,0,0,0,3.663356e-17,-3.663356e-17,3.663356e-17,0,4.884475e-17,4.230079e-17,0,0,0,0,0,0
1.451249,1.249214,-10.060051,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-3.330669e-16,-3.07957e-17,0,0,0,0,-1.068303e-16,-3.372589e-16,1.152143e-16,37.248447,1.53619e-16,1.990274e-16,0,0,0,0,0,0
1.49854,1.249214,-10.153989,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-5.02664e-17,0,0,0,0,2.276632e-16,-2.276632e-16,2.276632e-16,-38.622196,3.035509e-16,2.628828e-16,0,0,0,0,0,0
1.54583,1.249214,-10.264948,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,-1.723434e-17,0,0,0,0,2.227124e-16,-2.227124e-16,2.227124e-16,42.780899,2.969499e-16,2.571662e-16,0,0,0,0,0,0
1.593121,1.249214,-10.347473,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.198368e-17,0,0,0,0,2.242002e-16,-2.155584e-18,1.131779e-16,50.600166,1.509038e-16,1.501905e-16,0,0,0,0,0,0
1.640411,1.249214,-10.410902,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-1.289802e-17,0,0,0,0,-1.095436e-16,-2.235233e-16,5.698989e-17,-38.459709,7.598651e-17,1.290597e-16,0,0,0,0,0,0
1.687701,1.249214,-10.462569,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.531822e-17,0,0,0,0,2.248949e-16,-2.850275e-18,1.138726e-16,51.423203,1.518301e-16,1.50889e-16,0,0,0,0,0,0
1.734992,1.249214,-10.508297,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,2.220446e-16,1.268954e-17,0,0,0,0,2.223345e-16,-3.333568e-16,2.778457e-16,-46.308838,3.704609e-16,3.229559e-16,0,0,0,0,0,0
1.782282,1.249214,-10.551586,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-4.440892e-16,-2.333366e-17,0,0,0,0,2.22861e-16,-4.449055e-16,3.338833e-16,42.996288,4.451776e-16,3.925756e-16,0,0,0,0,0,0
1.829573,1.249214,-10.592668,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-1.63671e-17,0,0,0,0,1.199949e-18,-2.232446e-16,1.122223e-16,-40.806881,1.496297e-16,1.492313e-16,0,0,0,0,0,0
1.876863,1.249214,-10.630137,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.734023e-18,0,0,0,0,2.247786e-16,2.193106e-16,2.734023e-18,90,3.645364e-18,1.480634e-16,0,0,0,0,0,0
1.924154,1.249214,-10.663351,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-3.259217e-17,0,0,0,0,2.267297e-16,-4.685091e-18,1.157074e-16,36.819828,1.542765e-16,1.527388e-16,0,0,0,0,0,0
1.971444,1.249214,-10.691745,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.955152e-17,0,0,0,0,2.231884e-16,-1.121661e-16,1.676772e-16,-41.651978,2.235696e-16,1.97122e-16,0,0,0,0,0,0
2.018735,1.249214,-10.715954,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-4.682388e-18,0,0,0,0,2.221104e-16,-1.110881e-16,1.665993e-16,-44.194725,2.221324e-16,1.958996e-16,0,0,0,0,0,0
2.066025,1.249214,-10.737649,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,4.121673e-18,0,0,0,0,7.648166e-20,-2.221211e-16,1.110988e-16,46.063057,1.481317e-16,1.481062e-16,0,0,0,0,0,0
2.113316,1.249214,-10.756507,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-2.400849e-17,0,0,0,0,4.969386e-18,-1.159917e-16,6.048053e-17,-33.305794,8.064072e-17,7.903635e-17,0,0,0,0,0,0
2.160606,1.249214,-10.77326,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-2.183346e-17,0,0,0,0,2.234697e-16,-1.124474e-16,1.679586e-16,-41.265404,2.239448e-16,1.974411e-16,0,0,0,0,0,0
2.207896,1.249214,-10.788284,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,-4.904105e-18,0,0,0,0,4.441975e-16,2.219363e-16,1.111306e-16,-43.735382,1.481741e-16,2.564575e-16,0,0,0,0,0,0
2.255187,1.249214,-10.800944,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,2.336055e-18,0,0,0,0,2.220569e-16,-2.220569e-16,2.220569e-16,-45.301384,2.960759e-16,2.564092e-16,0,0,0,0,0,0
2.302477,1.249214,-10.809458,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-2.592071e-17,0,0,0,0,2.240498e-16,-1.130275e-16,1.685386e-16,-40.576488,2.247182e-16,1.980991e-16,0,0,0,0,0,0
2.349768,1.249214,-10.813961,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,-2.142718e-17,0,0,0,0,-1.070304e-16,-2.260365e-16,5.950304e-17,34.446762,7.933739e-17,1.305633e-16,0,0,0,0,0,0
2.397058,1.249214,-10.814826,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.321273e-17,0,0,0,0,2.228281e-16,-7.834567e-19,1.118058e-16,41.606586,1.490743e-16,1.488139e-16,0,0,0,0,0,0
2.444349,1.249214,-10.815502,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,-5.279291e-17,0,0,0,0,2.282343e-16,-2.282343e-16,2.282343e-16,38.312889,3.043124e-16,2.635423e-16,0,0,0,0,0,0
2.491639,1.249214,-10.817649,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,1.090297e-17,0,0,0,0,5.340793e-19,-2.225787e-16,1.115564e-16,-47.804379,1.487418e-16,1.485641e-16,0,0,0,0,0,0
2.53893,1.249214,-10.820923,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.201991e-17,0,0,0,0,2.226934e-16,-6.487761e-19,1.116711e-16,41.91045,1.488948e-16,1.48679e-16,0,0,0,0,0,0
2.58622,1.249214,-10.823148,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-1.203e-17,0,0,0,0,1.288574e-18,-1.123109e-16,5.679973e-17,-38.886166,7.573296e-17,7.530712e-17,0,0,0,0,0,0
2.633511,1.249214,-10.822186,1.891618e-12,0,0,1.891618e-12,0,0,-9.601971e-18,0,0,0,0,9.601971e-18,-9.601971e-18,9.601971e-18,0,1.280263e-17,1.10874e-17,0,0,0,0,0,0
2.680801,1.249214,-10.816068,1.891618e-12,0,0,1.891618e-12,0,0,-2.987758e-17,0,0,0,0,2.987758e-17,-2.987758e-17,2.987758e-17,0,3.983678e-17,3.449966e-17,0,0,0,0,0,0
2.728091,1.249214,-10.805439,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,-3.604884e-17,0,0,0,0,2.249518e-16,-2.249518e-16,2.249518e-16,40.389256,2.999358e-16,2.59752e-16,0,0,0,0,0,0
2.775382,1.249214,-10.791223,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-3.409712e-17,0,0,0,0,9.635619e-18,-1.206579e-16,6.514677e-17,-29.220062,8.686236e-17,8.383527e-17,0,0,0,0,0,0
2.822672,1.249214,-10.774736,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-4.440892e-16,-2.480456e-17,0,0,0,0,-2.193074e-16,-4.468264e-16,1.137595e-16,38.702915,1.516793e-16,2.579899e-16,0,0,0,0,0,0
2.869963,1.249214,-10.757448,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.978354e-17,0,0,0,0,2.237935e-16,-1.748882e-18,1.127712e-16,39.948135,1.503616e-16,1.49782e-16,0,0,0,0,0,0
2.917253,1.249214,-10.73867,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,7.230436e-18,0,0,0,0,2.222798e-16,-2.351955e-19,1.112575e-16,46.863091,1.483433e-16,1.48265e-16,0,0,0,0,0,0
2.964544,1.249214,-10.716365,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,5.781787e-18,0,0,0,0,3.0029e-19,-1.113226e-16,5.581144e-17,47.973114,7.441525e-17,7.431536e-17,0,0,0,0,0,0
3.011834,1.249214,-10.689792,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.226186e-17,0,0,0,0,2.224954e-16,-1.114731e-16,1.669843e-16,-42.894455,2.226457e-16,1.963361e-16,0,0,0,0,0,0
3.059125,1.249214,-10.65963,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,3.732991e-17,0,0,0,0,1.138437e-17,-1.224067e-16,6.689552e-17,61.959942,8.919402e-17,8.56518e-17,0,0,0,0,0,0
3.106415,1.249214,-10.626626,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-5.674492e-17,0,0,0,0,2.387067e-17,-1.34893e-16,7.938182e-17,22.185154,1.058424e-16,9.885098e-17,0,0,0,0,0,0
3.153705,1.249214,-10.590992,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-1.193485e-17,0,0,0,0,2.223651e-16,-2.223651e-16,2.223651e-16,-43.461662,2.964868e-16,2.567651e-16,0,0,0,0,0,0
3.200996,1.249214,-10.552312,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,3.316864e-17,0,0,0,0,9.154503e-18,-1.201768e-16,6.466565e-17,60.429436,8.622087e-17,8.333714e-17,0,0,0,0,0,0
3.248286,1.249214,-10.507151,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,-6.119437e-18,0,0,0,0,2.221289e-16,-2.221289e-16,2.221289e-16,44.210678,2.961719e-16,2.564924e-16,0,0,0,0,0,0
3.295577,1.249214,-10.451722,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,4.055722e-17,0,0,0,0,2.292206e-16,-7.176005e-18,1.181983e-16,-55.033802,1.575977e-16,1.55261e-16,0,0,0,0,0,0
3.342867,1.249214,-10.385585,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,5.512486e-17,0,0,0,0,2.771695e-16,1.669197e-16,5.512486e-17,90,7.349981e-17,1.611349e-16,0,0,0,0,0,0
3.390158,1.249214,-10.327163,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,2.846379e-17,0,0,0,0,4.476799e-16,2.184539e-16,1.14613e-16,52.189857,1.528173e-16,2.58493e-16,0,0,0,0,0,0
1.451249,1.201924,-10.072114,1.891618e-12,0,0,1.891618e-12,0,-3.330669e-16,2.221158e-17,0,0,0,0,1.474718e-18,-3.345416e-16,1.680082e-16,48.798527,2.240109e-16,2.23521e-16,0,0,0,0,0,0
1.49854,1.201924,-10.164793,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-4.470182e-18,0,0,0,0,2.265148e-16,2.175744e-16,4.470182e-18,0,5.960242e-18,1.481197e-16,0,0,0,0,0,0
1.54583,1.201924,-10.273005,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,1.790039e-17,0,0,0,0,2.230039e-16,-1.119816e-16,1.674927e-16,-48.067535,2.233237e-16,1.969128e-16,0,0,0,0,0,0
1.593121,1.201924,-10.354203,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.677658e-17,0,0,0,0,2.25228e-16,-3.183377e-18,1.142057e-16,38.220123,1.522742e-16,1.512243e-16,0,0,0,0,0,0
1.640411,1.201924,-10.416397,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-1.413185e-18,0,0,0,0,2.220491e-16,-2.220491e-16,2.220491e-16,-44.817677,2.960655e-16,2.564002e-16,0,0,0,0,0,0
1.687701,1.201924,-10.467233,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.469385e-17,0,0,0,0,2.247577e-16,-2.713084e-18,1.137354e-16,38.730129,1.516472e-16,1.50751e-16,0,0,0,0,0,0
1.734992,1.201924,-10.512297,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-2.567831e-17,0,0,0,0,2.240127e-16,-1.129904e-16,1.685015e-16,40.61721,2.246687e-16,1.98057e-16,0,0,0,0,0,0
1.782282,1.201924,-10.555323,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,2.597565e-17,0,0,0,0,2.998248e-18,-2.250429e-16,1.140205e-16,51.584248,1.520274e-16,1.510379e-16,0,0,0,0,0,0
1.829573,1.201924,-10.59645,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.185898e-17,0,0,0,0,1.2526e-18,-1.122749e-16,5.676375e-17,51.029484,7.5685e-17,7.527094e-17,0,0,0,0,0,0
1.876863,1.201924,-10.634187,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,3.489354e-17,0,0,0,0,5.354288e-18,-2.273989e-16,1.163766e-16,53.723785,1.551688e-16,1.534152e-16,0,0,0,0,0,0
1.924154,1.201924,-10.667429,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-5.49918e-17,0,0,0,0,2.287529e-16,-2.287529e-16,2.287529e-16,-38.044975,3.050039e-16,2.641411e-16,0,0,0,0,0,0
1.971444,1.201924,-10.695663,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-8.865655e-18,0,0,0,0,7.035065e-19,-1.117258e-16,5.621466e-17,-40.462978,7.495288e-17,7.471948e-17,0,0,0,0,0,0
2.018735,1.201924,-10.719474,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,1.322057e-17,0,0,0,0,2.225685e-16,-1.115462e-16,1.670574e-16,-47.269505,2.227432e-16,1.964191e-16,0,0,0,0,0,0
2.066025,1.201924,-10.740421,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-2.094173e-17,0,0,0,0,2.240024e-16,-1.957819e-18,1.129801e-16,-39.659008,1.506402e-16,1.499918e-16,0,0,0,0,0,0
2.113316,1.201924,-10.758466,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,3.500651e-17,0,0,0,0,5.388209e-18,-2.274328e-16,1.164105e-16,53.750309,1.55214e-16,1.534495e-16,0,0,0,0,0,0
2.160606,1.201924,-10.774251,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,2.485668e-17,0,0,0,0,2.238894e-16,-1.128671e-16,1.683783e-16,-49.244633,2.245044e-16,1.979172e-16,0,0,0,0,0,0
2.207896,1.201924,-10.788596,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-2.799222e-17,0,0,0,0,2.238021e-16,-2.238021e-16,2.238021e-16,-41.407433,2.984028e-16,2.584244e-16,0,0,0,0,0,0
2.255187,1.201924,-10.801131,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,-1.110223e-16,-1.213086e-17,0,0,0,0,-1.103615e-16,-3.337277e-16,1.116831e-16,-41.882156,1.489108e-16,1.963253e-16,0,0,0,0,0,0
2.302477,1.201924,-10.809738,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.127919e-17,0,0,0,0,2.270843e-16,-1.16062e-16,1.715732e-16,38.039249,2.287643e-16,2.015425e-16,0,0,0,0,0,0
2.349768,1.201924,-10.814639,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-9.486385e-18,0,0,0,0,4.045487e-19,-2.224491e-16,1.114269e-16,-42.55809,1.485691e-16,1.484345e-16,0,0,0,0,0,0
2.397058,1.201924,-10.816242,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,8.146718e-18,0,0,0,0,2.222438e-16,-1.112214e-16,1.667326e-16,46.400322,2.223101e-16,1.960508e-16,0,0,0,0,0,0
2.444349,1.201924,-10.817543,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-7.65829e-18,0,0,0,0,2.221766e-16,-2.221766e-16,2.221766e-16,-44.012329,2.962355e-16,2.565475e-16,0,0,0,0,0,0
2.491639,1.201924,-10.820246,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,4.312001e-17,0,0,0,0,2.301243e-16,-8.079698e-18,1.19102e-16,55.612846,1.588027e-16,1.561791e-16,0,0,0,0,0,0
2.53893,1.201924,-10.824019,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,-7.374077e-18,0,0,0,0,4.443338e-16,2.218e-16,1.112669e-16,-43.100006,1.483559e-16,2.565364e-16,0,0,0,0,0,0
2.58622,1.201924,-10.826595,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,5.547067e-17,0,0,0,0,2.288685e-16,-2.288685e-16,2.288685e-16,52.013206,3.05158e-16,2.642746e-16,0,0,0,0,0,0
2.633511,1.201924,-10.8257,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,3.253503e-19,0,0,0,0,2.220448e-16,-2.220448e-16,2.220448e-16,-45.041977,2.960598e-16,2.563953e-16,0,0,0,0,0,0
2.680801,1.201924,-10.81908,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,6.210319e-17,0,0,0,0,2.778527e-17,-1.388076e-16,8.329643e-17,69.103973,1.110619e-16,1.030563e-16,0,0,0,0,0,0
2.728091,1.201924,-10.807428,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,3.531228e-17,0,0,0,0,1.027977e-17,-1.213021e-16,6.579092e-17,-61.230824,8.772123e-17,8.450332e-17,0,0,0,0,0,0
2.775382,1.201924,-10.792287,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.087704e-17,0,0,0,0,2.225761e-16,-5.31548e-19,1.115539e-16,42.202248,1.487385e-16,1.485616e-16,0,0,0,0,0,0
2.822672,1.201924,-10.775573,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-2.082172e-17,0,0,0,0,2.233412e-16,-1.123189e-16,1.678301e-16,-41.436638,2.237734e-16,1.972954e-16,0,0,0,0,0,0
2.869963,1.201924,-10.758257,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,4.051925e-17,0,0,0,0,2.257114e-16,-2.257114e-16,2.257114e-16,50.170841,3.009485e-16,2.60629e-16,0,0,0,0,0,0
2.917253,1.201924,-10.739287,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,2.240274e-17,0,0,0,0,2.231719e-16,-2.231719e-16,2.231719e-16,47.880623,2.975625e-16,2.576967e-16,0,0,0,0,0,0
2.964544,1.201924,-10.716455,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-1.079917e-17,0,0,0,0,5.239824e-19,-2.225686e-16,1.115463e-16,42.222153,1.487284e-16,1.48554e-16,0,0,0,0,0,0
3.011834,1.201924,-10.689363,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.744525e-17,0,0,0,0,2.286713e-16,-1.17649e-16,1.731602e-16,37.048893,2.308802e-16,2.033441e-16,0,0,0,0,0,0
3.059125,1.201924,-10.65898,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-4.440892e-16,-2.902747e-18,0,0,0,0,-2.220067e-16,-4.441272e-16,1.110602e-16,44.251152,1.480803e-16,2.564169e-16,0,0,0,0,0,0
3.106415,1.201924,-10.626208,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,7.545292e-18,0,0,0,0,2.223007e-16,-2.56101e-19,1.112784e-16,-46.943977,1.483712e-16,1.482859e-16,0,0,0,0,0,0
3.153705,1.201924,-10.591159,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-1.311311e-17,0,0,0,0,2.224315e-16,-2.224315e-16,2.224315e-16,-43.310127,2.965753e-16,2.568418e-16,0,0,0,0,0,0
3.200996,1.201924,-10.552864,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-2.853215e-17,0,0,0,0,3.607689e-18,-2.256523e-16,1.1463e-16,37.793594,1.5284e-16,1.516517e-16,0,0,0,0,0,0
3.248286,1.201924,-10.507602,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.480823e-18,0,0,0,0,2.220723e-16,-2.771387e-20,1.1105e-16,45.640038,1.480667e-16,1.480575e-16,0,0,0,0,0,0
3.295577,1.201924,-10.451324,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,7.699699e-17,0,0,0,0,3.941e-17,-1.504323e-16,9.492115e-17,-72.105103,1.265615e-16,1.156846e-16,0,0,0,0,0,0
3.342867,1.201924,-10.3813,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,9.171106e-18,0,0,0,0,2.222969e-16,-1.112746e-16,1.667858e-16,46.576065,2.223811e-16,1.961111e-16,0,0,0,0,0,0
3.390158,1.201924,-10.312207,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-6.685931e-17,0,0,0,0,-7.963319e-17,-2.534337e-16,8.690027e-17,-19.850882,1.15867e-16,1.49649e-16,0,0,0,0,0,0
1.451249,1.154633,-10.084218,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-2.311816e-17,0,0,0,0,4.621512e-18,-1.156438e-16,6.013266e-17,33.695118,8.017688e-17,7.868164e-17,0,0,0,0,0,0
1.49854,1.154633,-10.174274,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,2.369717e-17,0,0,0,0,4.84648e-18,-1.158688e-16,6.035763e-17,-56.558582,8.047684e-17,7.891097e-17,0,0,0,0,0,0
1.54583,1.154633,-10.278894,1.891618e-12,0,0,1.891618e-12,0,0,2.360207e-17,0,0,0,0,2.360207e-17,-2.360207e-17,2.360207e-17,90,3.146942e-17,2.725332e-17,0,0,0,0,0,0
1.593121,1.154633,-10.358481,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.470107e-18,0,0,0,0,2.220511e-16,-1.110288e-16,1.665399e-16,44.747112,2.220533e-16,1.958323e-16,0,0,0,0,0,0
1.640411,1.154633,-10.420225,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-1.751807e-17,0,0,0,0,2.227346e-16,-2.227346e-16,2.227346e-16,-42.744514,2.969794e-16,2.571917e-16,0,0,0,0,0,0
1.687701,1.154633,-10.471177,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-1.245724e-17,0,0,0,0,2.345018e-16,2.095874e-16,1.245724e-17,0,1.660965e-17,1.48727e-16,0,0,0,0,0,0
1.734992,1.154633,-10.516507,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.336646e-18,0,0,0,0,2.220527e-16,-8.04594e-21,1.110303e-16,45.344887,1.480405e-16,1.480378e-16,0,0,0,0,0,0
1.782282,1.154633,-10.559659,1.891618e-12,0,0,1.891618e-12,0,0,2.17403e-17,0,0,0,0,2.17403e-17,-2.17403e-17,2.17403e-17,90,2.898707e-17,2.510354e-17,0,0,0,0,0,0
1.829573,1.154633,-10.600887,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.922328e-17,0,0,0,0,2.231504e-16,-1.121281e-16,1.676393e-16,41.707691,2.23519e-16,1.97079e-16,0,0,0,0,0,0
1.876863,1.154633,-10.638697,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.230991e-17,0,0,0,0,2.443545e-16,1.997347e-16,2.230991e-17,90,2.974655e-17,1.502546e-16,0,0,0,0,0,0
1.924154,1.154633,-10.671865,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,3.294987e-17,0,0,0,0,9.042561e-18,-1.200649e-16,6.455371e-17,60.346092,8.607162e-17,8.322134e-17,0,0,0,0,0,0
1.971444,1.154633,-10.699679,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-2.23019e-17,0,0,0,0,-1.067099e-16,-2.26357e-16,5.982359e-17,-34.055973,7.976479e-17,1.307584e-16,0,0,0,0,0,0
